top1_success,top10_hits,best_percentile,normalized_regret,unique_loci,invalid_action_rate,cost_usd,DMS_id,seed,method
0,2,94.03490296374304,0.80733323097229,5,0.0,0.0,HSP82_YEAST_Flynn_2019,23,ucb
0,2,94.03490296374304,0.80733323097229,5,0.0,0.0,HSP82_YEAST_Flynn_2019,23,ei
0,2,94.03490296374304,0.80733323097229,5,0.0,0.0,HSP82_YEAST_Flynn_2019,23,thompson
1,6,99.98495561907627,0.115505114197731,9,0.0,0.0,HSP82_YEAST_Flynn_2019,23,prior_first_al
0,2,94.03490296374304,0.80733323097229,5,0.0,0.0,HSP82_YEAST_Flynn_2019,23,folde_lite
0,2,94.03490296374304,0.80733323097229,5,0.0,0.0,HSP82_YEAST_Flynn_2019,23,cider_fixed
0,2,94.03490296374304,0.80733323097229,5,0.0,0.0,HSP82_YEAST_Flynn_2019,23,cider_qwen35_4b
0,2,94.03490296374304,0.80733323097229,5,0.0,0.0,HSP82_YEAST_Flynn_2019,23,cider_qwen3_8b
0,2,94.03490296374304,0.80733323097229,5,0.0,0.0,HSP82_YEAST_Flynn_2019,23,cider_gpt_oss_20b
1,6,99.95486685722884,0.1696979701519012,33,0.0,0.0,HSP82_YEAST_Flynn_2019,37,random
1,6,99.98495561907627,0.115505114197731,9,0.0,0.0,HSP82_YEAST_Flynn_2019,37,plm_greedy
1,5,99.96991123815256,0.1539743095636367,16,0.0,0.0,HSP82_YEAST_Flynn_2019,37,plm_diverse
0,2,94.03490296374304,0.80733323097229,5,0.0,0.0,HSP82_YEAST_Flynn_2019,37,ucb
0,2,94.03490296374304,0.80733323097229,5,0.0,0.0,HSP82_YEAST_Flynn_2019,37,ei
0,2,94.03490296374304,0.80733323097229,5,0.0,0.0,HSP82_YEAST_Flynn_2019,37,thompson
1,6,99.98495561907627,0.115505114197731,9,0.0,0.0,HSP82_YEAST_Flynn_2019,37,prior_first_al
0,2,94.03490296374304,0.80733323097229,5,0.0,0.0,HSP82_YEAST_Flynn_2019,37,folde_lite
0,2,94.03490296374304,0.80733323097229,5,0.0,0.0,HSP82_YEAST_Flynn_2019,37,cider_fixed
0,2,94.03490296374304,0.80733323097229,5,0.0,0.0,HSP82_YEAST_Flynn_2019,37,cider_qwen35_4b
0,2,94.03490296374304,0.80733323097229,5,0.0,0.0,HSP82_YEAST_Flynn_2019,37,cider_qwen3_8b
0,2,94.03490296374304,0.80733323097229,5,0.0,0.0,HSP82_YEAST_Flynn_2019,37,cider_gpt_oss_20b
